name,permalink,sector,funding_total_usd,status,country_code,state_code,region,city,funding_rounds,founded_at
aptalis pharma,/company/aptalis,biotech,170466.0,acquired,CAN,,Quebec,quebec,1.0,
histogen,/company/histogen,biotech,10000000.0,operating,USA,CA,San Diego,san diego,1.0,
cool earth solar,/company/coolearth,cleantech,22750000.0,operating,USA,CA,SF Bay,livermore,3.0,2006-01-01
charm city food tours,/company/charm-city-food-tours,hospitality,150000.0,operating,USA,DC,Washington DC,washington,1.0,2010-04-09
minglebox,/company/minglebox,web,7000000.0,operating,IND,,Bangalore,bangalore,1.0,2006-01-01
cyota,/company/cyota,,9000000.0,acquired,,,unknown,,2.0,
getfound.ie,/company/getfound-ie,advertising,25996.0,operating,IRL,,Kinsale,kinsale,1.0,2010-11-30
slipstream,/company/slipstream,web,20000.0,closed,USA,CA,SF Bay,oakland,1.0,2010-06-01
gruvi,/company/gruvi,games_video,19311.0,operating,GBR,,unknown,chislehurst,1.0,2010-08-01
j-grab,/company/j-grab,ecommerce,300000.0,operating,USA,CA,SF Bay,san jose,1.0,2010-02-04
sage science,/company/sage-science,biotech,4020000.0,operating,USA,MA,Boston,beverly,2.0,2005-01-01
trendyol,/company/trendyol,ecommerce,36940188.0,operating,TUR,,Istanbul,istanbul,3.0,2009-11-01
txcom,/company/txcom,hardware,1290000.0,operating,FRA,,LE PLESSIS ROBINSON,le plessis robinson,1.0,
exro technologies,/company/exro,cleantech,300000.0,operating,CAN,,West Vancouver,west vancouver,1.0,2006-01-01
midisolaire,/company/midisolaire,cleantech,1520000.0,operating,FRA,,Beauzelle,beauzelle,1.0,2008-01-01
delfmems,/company/delfmems,mobile,12400000.0,operating,FRA,,Villeneuve d'Ascq,villeneuve d'ascq,2.0,2005-01-01
webdyn,/company/webdyn,hardware,1910000.0,operating,FRA,,Saint Germain en Laye,saint germain en laye,1.0,
caliopa,/company/caliopa,network_hosting,2682400.0,operating,BEL,,Zwijnaarde,zwijnaarde,1.0,
swifttest,/company/swifttest,network_hosting,7250000.0,operating,USA,CA,SF Bay,santa clara,1.0,2008-01-01
vicarious,/company/vicarious-systems-inc,software,20000000.0,operating,,,unknown,,2.0,2010-01-01
davra networks,/company/davra-networks,software,2000000.0,operating,IRL,,Dublin,dublin,1.0,2010-04-05
blaze.io,/company/blaze-io,software,1000000.0,acquired,CAN,,Ottawa,ottawa,1.0,2010-01-01
ivycorp,/company/ivycorp,messaging,4517000.0,operating,USA,WA,Seattle,redmond,4.0,2007-01-01
quest global services,/company/quest-global-services,consulting,75000000.0,operating,SGP,,Singapore,singapore,1.0,1997-01-01
gazzang,/company/gazzang,analytics,9560000.0,operating,USA,TX,Austin,austin,3.0,2010-01-01
onshift,/company/onshift,software,6783008.0,operating,USA,OH,Cleveland,cleveland,2.0,2008-01-01
enefgy,/company/enefgy,cleantech,1218632.0,operating,ESP,,Madrid,madrid,1.0,
greengate power,/company/greengate-power,cleantech,14300000.0,operating,CAN,,Calgary,"calgary, alberta",2.0,
powercloud systems,/company/powercloud-systems,software,6000000.0,operating,USA,CA,SF Bay,palo alto,2.0,2008-01-01
spaboom,/company/spaboom,ecommerce,1300000.0,operating,USA,NM,Albuquerque,albuquerque,2.0,2005-08-01
xp investimentos,/company/xp-investimentos,finance,58000000.0,operating,BRA,,Brazil - Other,,1.0,
backyard,/company/backyard,software,150000.0,acquired,,,unknown,,1.0,
muecs,/company/muecs,software,101000.0,closed,HKG,,Shatin,shatin,2.0,2008-10-01
cozi group,/company/cozigroup,web,26390819.0,closed,USA,WA,Seattle,seattle,7.0,2005-03-03
sheex,/company/sheex,ecommerce,420000.0,operating,USA,SC,"Columbia, SC",columbia,1.0,2007-01-01
matcha,/company/matcha,web,20000.0,acquired,USA,CA,SF Bay,mountain view,2.0,2011-01-01
iunika,/company/iunika,software,46000000.0,closed,,,unknown,,1.0,
quantumid technologies,/company/quantumid-technologies,enterprise,666582.0,operating,USA,MA,Boston,cambridge,1.0,
farmbuy,/company/farmbuy,advertising,1600000.0,operating,AUS,,Australia - Other,,1.0,2009-01-01
mycube,/company/mycube,web,15107000.0,closed,SGP,,Singapore - Other,,2.0,2010-02-01
testfreaks,/company/testfreaks,ecommerce,5800000.0,operating,SWE,,Stockholm,stockholm,2.0,2006-01-01
viki,/company/viki,web,24300000.0,acquired,USA,CA,SF Bay,san francisco,2.0,2010-01-01
feedlooks,/company/feedlooks,news,20000.0,operating,USA,,United States - Other,,1.0,2010-04-01
giveo,/company/giveo,software,1500000.0,closed,USA,CO,Denver,boulder,1.0,
podclass,/company/podclass,web,250000.0,operating,USA,CA,San Diego,san diego,1.0,2006-01-01
yield software,/company/yield-software,advertising,6000000.0,acquired,USA,CA,SF Bay,san mateo,1.0,2007-01-01
tyrx pharma,/company/tyrx-pharma,biotech,20000000.0,operating,USA,NJ,Monmouth Junction,monmouth junction,1.0,
sofie biosciences,/company/sofie-biosciences,biotech,7000000.0,operating,USA,CA,Los Angeles,culver city,2.0,2008-01-01
edgeconnex,/company/edgeconnex,network_hosting,2500001.0,operating,USA,VA,Washington DC,herndon,1.0,2009-01-01
sequenta,/company/sequenta,biotech,41460000.0,operating,USA,CA,SF Bay,san francisco,3.0,2008-01-01
nabto,/company/nabto,hardware,1000000.0,operating,DNK,,Aarhus N,aarhus n,1.0,2007-07-01
zpower,/company/zpower,cleantech,123437465.0,operating,USA,CA,Santa Barbara,camarillo,7.0,1996-01-01
urgentrx,/company/urgentrx,health,9350000.0,operating,USA,CO,Denver,denver,4.0,2010-06-01
buccaneer,/company/buccaneer,enterprise,1400000.0,acquired,USA,VA,Washington DC,warrenton,1.0,
cleeng,/company/cleeng,ecommerce,512000.0,operating,NLD,,Amsterdam,amsterdam,1.0,2011-02-01
itiva,/company/itiva,web,7000000.0,operating,USA,,TBD,,1.0,
lifestander,/company/lifestander,web,31000.0,closed,USA,NY,New York,ny,1.0,2010-09-01
squareclock,/company/squareclock,web,1250000.0,operating,FRA,,Asnieres sur seine,asnieres sur seine,1.0,2007-12-14
vouchar,/company/vouchar,mobile,96506.0,closed,,,unknown,,1.0,2010-08-01
h-care,/company/h-care,software,129590.0,acquired,ITA,,Motebelluna,motebelluna,1.0,2005-01-01
storitz,/company/storitz,software,1550000.0,operating,USA,CA,Los Angeles,los angeles,2.0,2010-01-01
screamin daily deals,/company/screamin-daily-deals,web,450000.0,acquired,USA,CA,Los Angeles,san juan capistrano,1.0,2010-02-01
beech tree labs,/company/beech-tree-labs,biotech,7125000.0,operating,USA,RI,Providence,providence,2.0,
bespoke innovations,/company/bespoke-innovations,medical,1600000.0,operating,USA,CA,SF Bay,san francisco,1.0,2009-01-01
blue ridge networks,/company/blue-ridge-networks,web,1680511.0,operating,USA,VA,Washington DC,chantilly,1.0,1987-01-01
diverse energy,/company/diverse-energy,cleantech,3155253.0,operating,GBR,,unknown,slinfold,1.0,
quattro wireless,/company/quattro-wireless,advertising,28300000.0,acquired,USA,MA,Boston,waltham,3.0,2006-10-01
citypockets,/company/citypockets,web,770000.0,operating,USA,NY,New York,new york,2.0,2010-08-26
pivot,/company/pivot,software,13100000.0,acquired,USA,MA,Boston,cambridge,3.0,2004-03-01
jubilater interactive media,/company/jubilater-interactive-media,web,9940.0,closed,,,unknown,,1.0,2010-12-01
weatherista,/company/weatherista,web,500000.0,closed,USA,CA,SF Bay,san francisco,1.0,2010-08-16
kitware,/company/kitware,software,1000000.0,operating,USA,NY,Clifton Park,clifton park,1.0,1998-01-01
english helper,/company/english-helper,education,1300000.0,operating,USA,MA,Boston,weston,2.0,2009-01-01
bakedcode,/company/bakedcode,software,168000.0,operating,USA,CA,SF Bay,san francisco,1.0,2010-06-10
qdega loyalty solutions gmbh,/company/amsterdam-systems,mobile,260000.0,operating,DEU,,Cologne,cologne,3.0,2012-10-31
performance horizon group,/company/performance-horizon-group,enterprise,3100000.0,operating,GBR,,Boldon,boldon,3.0,2010-05-01
mindshift technologies,/company/mindshift-technologies,enterprise,19097622.0,acquired,USA,MA,Boston,waltham,2.0,1999-01-01
niutech energy,/company/niutech-energy,cleantech,1700000.0,operating,CHN,,Jinan,"jinan, shandong, prc",1.0,
attraction world,/company/attraction-world,travel,10877666.0,operating,GBR,,Birmingham,birmingham,1.0,
the receivables exchange,/company/the-receivables-exchange,ecommerce,39750000.0,operating,USA,LA,New Orleans,new orleans,4.0,2007-04-01
phyzios,/company/phyzios,software,2675997.0,operating,JPN,,Tokyo,tokyo,1.0,2009-06-30
serebra learning,/company/serebra-learning,education,420000.0,acquired,CAN,,Vancouver,"vancouver, bc",1.0,
sense networks,/company/sense-networks,mobile,9000000.0,operating,USA,NY,New York,new york city,2.0,2003-05-01
mailjet,/company/mailjet,enterprise,3613410.0,operating,FRA,,Paris,paris,3.0,2010-12-15
videojug,/company/videojug,news,30000000.0,operating,GBR,,London,london,1.0,2006-01-01
mypronostic,/company/mypronostic,public_relations,852115.0,closed,FRA,,Paris,paris,1.0,2007-08-14
enkia,/company/enkia,enterprise,2250000.0,acquired,USA,,Atlanta,"atlanta,",2.0,1998-11-09
hipgeo,/company/hipgeo,travel,500000.0,operating,USA,CA,Los Angeles,fullerton,1.0,2010-08-01
webpt,/company/webpt,software,1000000.0,operating,USA,AZ,Phoenix,phoenix,1.0,2006-01-01
hivext technologies,/company/hivext-technologies,network_hosting,2500000.0,operating,USA,CA,SF Bay,palo alto,2.0,2010-10-21
onpath technologies,/company/onpath-technologies,hardware,12500012.0,acquired,USA,NJ,Philadelphia,marlton,3.0,
myvbo,/company/myvbo,software,2360000.0,operating,USA,NH,Peterborough,peterborough,1.0,
smallable,/company/smallable,ecommerce,2687000.0,operating,FRA,,Paris,paris,1.0,2008-01-01
odin,/company/odin,software,3060000.0,operating,USA,VA,Washington DC,ashburn,1.0,2002-11-09
alamarka,/company/alamarka,ecommerce,1000000.0,operating,TUR,,Kagithane / Istanbul,kagithane / istanbul,1.0,2010-10-01
worthpoint,/company/worthpoint,design,7134227.0,operating,USA,GA,Atlanta,atlanta,5.0,2007-01-01
massive health,/company/massive-health,health,2250000.0,acquired,USA,CA,SF Bay,san francisco,1.0,2010-12-01
magic software enterprises,/company/magic-software-enterprises,,3724994.0,operating,ISR,,Or Yehuda,or yehuda,1.0,
agsquared,/company/agsquared,software,200000.0,operating,USA,NY,New York,ny,1.0,2009-05-01
punchbowl,/company/mypunchbowl,software,5298500.0,operating,USA,MA,Boston,framingham,5.0,2007-01-15
vlex,/company/vlex,legal,5160800.0,operating,ESP,,Barcelona,barcelona,1.0,1998-10-01
wormser energy solutions,/company/wormser-energy-solutions,cleantech,830003.0,operating,USA,MA,Boston,marblehead,4.0,2007-01-01
microfinance international,/company/microfinance-international,finance,22000000.0,closed,USA,DC,Washington DC,washington,1.0,
krush,/company/krush,sports,6500000.0,operating,USA,CA,Los Angeles,newport beach,2.0,2011-01-01
gnubio,/company/gnubio,biotech,22500000.0,operating,USA,MA,Boston,cambridge,4.0,2009-01-01
aylien,/company/aylien,software,500000.0,operating,IRL,,Dublin,dublin,1.0,2011-01-01
cawood scientific,/company/cawood-scientific,analytics,6289541.0,operating,GBR,,London,"bracknell , berkshire",1.0,
posterbee,/company/posterbee,enterprise,254220.0,closed,,,unknown,,1.0,2010-06-10
gateguru,/company/gateguru,mobile,800000.0,acquired,USA,NY,New York,new york,1.0,2009-05-01
lumigrow,/company/lumigrow,hardware,500000.0,operating,USA,CA,SF Bay,novato,2.0,
irl gaming,/company/irl-gaming,games_video,25000.0,operating,AUS,,Sydney,sydney,1.0,2010-10-01
medshape,/company/medshape,medical,25869739.0,closed,USA,GA,Atlanta,atlanta,6.0,
bio-intervention specialists,/company/bio-intervention-specialists,biotech,687500.0,operating,USA,CO,Denver,englewood,2.0,
chip path design systems,/company/chip-path-design-systems,semiconductor,4902818.0,operating,USA,CA,SF Bay,cupertino,1.0,2010-01-01
pocket gems,/company/pocket-gems,games_video,5000000.0,operating,USA,CA,SF Bay,san francisco,1.0,2009-09-01
mymission2,/company/mymission2,web,292385.0,closed,GBR,,London,london,2.0,2008-04-01
ripl,/company/ripl,network_hosting,6500000.0,operating,USA,WA,Seattle,seattle,2.0,
invisiblecrm,/company/invisiblecrm,software,1500000.0,operating,USA,CA,SF Bay,mountain view,1.0,2006-07-01
pe international,/company/pe-international,consulting,10590400.0,operating,DEU,,unknown,leinfelden-echterdingen,1.0,1989-01-01
convrrt,/company/convrrt,web,50000.0,operating,,,unknown,,1.0,2010-09-23
triporati,/company/triporati,web,6000000.0,operating,USA,CA,SF Bay,san francisco,1.0,2008-07-07
nano terra,/company/nano-terra,biotech,20050000.0,operating,USA,MA,Boston,cambridge,3.0,2005-01-01
zyrra,/company/zyrra,ecommerce,1460500.0,operating,USA,MA,Boston,cambridge,3.0,
repligen,/company/repligen,biotech,1400000.0,ipo,USA,MA,Boston,waltham,1.0,
chase pharmaceuticals,/company/chase-pharmaceuticals,biotech,1200000.0,operating,USA,DC,Washington DC,washington,1.0,
hiogi,/company/hiogi,mobile,135160.0,operating,DEU,,Berlin,berlin,2.0,2007-05-17
icad,/company/icad,analytics,27085687.0,ipo,USA,NH,Nashua,nashua,2.0,
moglue,/company/moglue,software,1215000.0,operating,USA,NY,New York,new york,3.0,2010-10-01
elastic intelligence,/company/elastic-intelligence,enterprise,3400000.0,acquired,USA,CA,SF Bay,menlo park,1.0,2010-01-01
"discover books, llc",/company/discover-books-llc,other,8500000.0,operating,USA,WA,Seattle,lakewood,1.0,
echo360,/company/echo360,education,57552021.0,operating,USA,VA,Washington DC,dulles,4.0,2007-01-01
nodefly,/company/nodefly,web,800000.0,operating,CAN,,Vancouver,"vancouver, bc",1.0,2011-01-01
audax health solutions,/company/audax-health-solutions,software,46917574.0,operating,USA,DC,Washington DC,washington,3.0,2010-01-01
fitfu,/company/fitfu,software,400000.0,closed,GBR,,Hampshire,hampshire,1.0,2009-01-01
mongohq,/company/mongohq,network_hosting,6417000.0,operating,USA,CA,SF Bay,mountain view,2.0,2011-01-01
simple energy,/company/simple-energy,analytics,2916500.0,operating,USA,CO,Denver,boulder,3.0,2011-01-24
bbe,/company/bbe,advertising,10000000.0,acquired,USA,NY,New York,new york,1.0,2004-04-01
any.do,/company/any-do,mobile,4500000.0,operating,ISR,,Israel - Other,,2.0,2011-11-01
vyopta,/company/vyopta,software,500000.0,operating,USA,TX,Austin,austin,1.0,2006-01-01
main street stark,/company/main-street-stark,consulting,1000.0,operating,USA,OH,Massillon,massillon,1.0,2010-09-06
nodejitsu,/company/nodejitsu,network_hosting,2650000.0,operating,USA,NY,New York,new york,2.0,2010-04-20
sitesimon,/company/sitesimon,web,25000.0,operating,USA,NY,New York,new york,1.0,2010-04-01
kisskissbankbank technologies,/company/kisskissbankbank-technologies,other,994490.0,operating,FRA,,Paris,paris,1.0,2009-09-15
yonja media group,/company/yonja,web,12500000.0,operating,USA,CA,SF Bay,san francisco,1.0,2003-12-01
carestream,/company/carestream-health,biotech,2400000000.0,operating,USA,NY,Rochester,rochester,1.0,2007-01-01
valkee,/company/valkee,hardware,10234400.0,operating,FIN,,Oulu,oulu,2.0,2007-01-01
circle inc,/company/circle-inc,social,6000000.0,operating,USA,CA,SF Bay,palo alto,2.0,2010-10-27
screenscape networks,/company/screenscape-networks,advertising,4000000.0,operating,CAN,,Charlottetown,charlottetown,2.0,2007-09-28
livewire mobile,/company/livewire-mobile,mobile,4420000.0,acquired,USA,MA,Boston,littleton,4.0,1983-01-01
spotbanks,/company/spotbanks,web,22000.0,operating,,,unknown,,1.0,
informed trades,/company/informed-trades,web,100000.0,operating,,,unknown,,2.0,2007-11-01
provesica,/company/provesica,biotech,6179090.0,operating,GBR,,London,cambridge,1.0,2010-01-01
songflame,/company/songflame,music,110000.0,operating,USA,OR,Portland,portland,2.0,2010-01-01
xenon arc,/company/xenon-arc,software,27509998.0,operating,USA,WA,Seattle,bellevue,2.0,2010-09-01
broadcastr,/company/broadcastr,mobile,2574556.0,operating,USA,NY,New York,brooklyn,1.0,2010-01-01
acumen holdings,/company/acumen-holdings,ecommerce,93000000.0,operating,USA,AR,Fayetteville,fayetteville,3.0,1995-01-01
sycara,/company/sycara,search,201400.0,operating,USA,AZ,Phoenix,phoenix,2.0,2010-01-01
iflexme,/company/iflexme,messaging,310000.0,operating,SGP,,Singapore,singapore,3.0,2010-05-01
mass relevance,/company/mass-relevance,social,5500000.0,operating,USA,TX,Austin,austin,2.0,2010-12-20
crysalin,/company/crysalin,biotech,2400000.0,operating,GBR,,London,london,1.0,2007-06-01
emgo,/company/emgo,manufacturing,13147000.0,operating,BEL,,Lommel,lommel,1.0,
nix hydra games,/company/nix-hydra-games,games_video,345000.0,operating,USA,CA,Los Angeles,los angeles,1.0,2012-01-01
encelium technologies,/company/encelium-technologies,hardware,11000000.0,operating,USA,NJ,New York,teaneck,1.0,
activepath,/company/activepath,finance,13250001.0,operating,USA,NY,New York,new york,2.0,2007-01-01
infusionsoft,/company/infusionsoft,software,70900000.0,operating,USA,AZ,Phoenix,chandler,3.0,2001-03-01
tapulous,/company/tapulous,mobile,2800000.0,acquired,USA,CA,SF Bay,palo alto,4.0,2008-02-01
indigo clothing,/company/indigo-clothing,ecommerce,31209.0,operating,GBR,,London,london,1.0,2002-01-01
bathrooms.com,/company/bathrooms-com,ecommerce,12060066.0,operating,GBR,,London,leighton buzzard,2.0,2004-01-01
mindset studio,/company/mindset-studio,games_video,250000.0,operating,ARG,,Buenos Aires,buenos aires,1.0,2007-01-01
cloudscaling,/company/cloudscaling,enterprise,14000000.0,operating,USA,CA,SF Bay,san francisco,2.0,2006-01-01
addepar,/company/addepar,finance,15839694.0,operating,USA,CA,SF Bay,mountain view,1.0,2009-01-01
studioex,/company/studioex,games_video,1900000.0,operating,,,unknown,,1.0,
practice fusion,/company/practice-fusion,health,155019998.0,operating,USA,CA,SF Bay,san francisco,10.0,2005-07-10
u*tique,/company/u-tique,ecommerce,3600000.0,operating,USA,CA,SF Bay,san francisco,1.0,
liquidspace,/company/liquidspace,hospitality,12200000.0,operating,USA,CA,SF Bay,palo alto,4.0,2010-01-01
openchime,/company/openchime,web,700000.0,operating,USA,IL,Chicago,chicago,1.0,2010-09-01
6wunderkinder,/company/6wunderkinder,software,23857750.0,operating,DEU,,Berlin,berlin,5.0,2010-09-01
ducatt,/company/ducatt,cleantech,26294000.0,operating,,,unknown,,1.0,
magiq,/company/magiq,software,3107303.0,operating,GBR,,Newbury,"newbury, berkshire",1.0,
wireless seismic,/company/wireless-seismic,hardware,58500001.0,operating,USA,TX,Houston,sugar land,5.0,2006-01-01
goodclic,/company/goodclic,mobile,115000.0,closed,USA,,United States - Other,,1.0,2010-05-10
be2,/company/be2,web,26517500.0,operating,DEU,,Munich,munich,2.0,2004-04-01
downstream,/company/downstream,web,30000.0,operating,USA,MI,Zeeland,zeeland,1.0,2010-01-01
servicemesh,/company/servicemesh,enterprise,15000000.0,acquired,USA,CA,Los Angeles,santa monica,1.0,2008-01-01
